Source_ID,Site_ID,Site_Name,Stream_Name,Aggregated,N_sites_aggregated,Basin_Region,Latitude,Longitude,Elevation_m,Slope_m_per_m,Strahler_order,Basin_size_km2,Channel_type,Latitude_snapped,Longitude_snapped,Elevation_estimated_m,Comments
2286,2014,Dingchangqiaobang-17,Dingchangqiaobang River,No,NA,Lake Taihu,31.5408,120.2535,NA,NA,NA,NA,CAN,31.5408,120.2535,8.000100136,lat lon estimated from Fig. 1 with Google Earth
2286,2015,Ludianqiaobang-18,Ludianqiaobang River,No,NA,Lake Taihu,31.5352,120.258,NA,NA,NA,NA,CAN,31.5352,120.258,9,lat lon estimated from Fig. 1 with Google Earth
2286,2016,Ludianqiaobang-19,Ludianqiaobang River,No,NA,Lake Taihu,31.5373,120.272,NA,NA,NA,NA,CAN,31.5373,120.272,7,lat lon estimated from Fig. 1 with Google Earth
2286,2017,Chendahe-21,Chendahe River,No,NA,Lake Taihu,31.521,120.2458,NA,NA,NA,NA,CAN,31.521,120.2458,7.976100136,lat lon estimated from Fig. 1 with Google Earth
2286,2018,Maligang-22,Maligang River,No,NA,Lake Taihu,31.5402,120.283,NA,NA,NA,NA,CAN,31.5402,120.283,12,lat lon estimated from Fig. 1 with Google Earth
2286,2019,Maligang-24,Maligang River,No,NA,Lake Taihu,31.5265,120.2868,NA,NA,NA,NA,CAN,31.5265,120.2868,2,lat lon estimated from Fig. 1 with Google Earth
2286,2020,Lucunhe-25,Lucunhe River,No,NA,Lake Taihu,31.52709,120.2991,NA,NA,NA,NA,CAN,31.52709,120.2991,3,lat lon estimated from Fig. 1 with Google Earth
2286,2021,Lucunhe-26,Lucunhe River,No,NA,Lake Taihu,31.53106,120.3087,NA,NA,NA,NA,CAN,31.53106,120.3087,8,lat lon estimated from Fig. 1 with Google Earth
2286,2022,Lucunhe-27,Lucunhe River,No,NA,Lake Taihu,31.5327,120.3108,NA,NA,NA,NA,CAN,31.5327,120.3108,7,lat lon estimated from Fig. 1 with Google Earth
2286,2023,Caowangjing-29,Caowangjing River,No,NA,Lake Taihu,31.5191,120.322,NA,NA,NA,NA,CAN,31.5191,120.322,6,lat lon estimated from Fig. 1 with Google Earth
2286,2024,Caowangjing-31,Caowangjing River,No,NA,Lake Taihu,31.5186,120.2902,NA,NA,NA,NA,CAN,31.5186,120.2902,2,lat lon estimated from Fig. 1 with Google Earth
2286,2025,Lihe-32,Lihe River,No,NA,Lake Taihu,31.5088,120.3311,NA,NA,NA,NA,CAN,31.5088,120.3311,6,lat lon estimated from Fig. 1 with Google Earth
2286,2026,Miaoqiaogang-34,Miaoqiaogang River,No,NA,Lake Taihu,31.4558,120.2884,NA,NA,NA,NA,CAN,31.4558,120.2884,9,lat lon estimated from Fig. 1 with Google Earth
2286,2027,Renzigang-35,Renzigang River,No,NA,Lake Taihu,31.4484,120.2772,NA,NA,NA,NA,CAN,31.4484,120.2772,5,lat lon estimated from Fig. 1 with Google Earth
2286,2028,Shanxihe-43,Shanxihe River,No,NA,Lake Taihu,31.4826,120.2747,NA,NA,NA,NA,CAN,31.4826,120.2747,3,lat lon estimated from Fig. 1 with Google Earth
2287,2029,Oldman River,Oldman River,No,NA,Saskatchewan River,49.702,-112.866,928,NA,NA,17000,NA,49.70272846,-112.8653055,819.7141221,lat lon adjusted to land on channel
2288,2030,SJ_1_Wang,Songjiang District channels,No,NA,Yangtze,31.015,121.237,NA,NA,NA,NA,CAN,31.015,121.237,7,lat lon estimated from Fig. 1 with Google Earth
2288,2031,SJ_2_Wang,Songjiang District channels,No,NA,Yangtze,31.006,121.236,NA,NA,NA,NA,CAN,31.006,121.236,6,lat lon estimated from Fig. 1 with Google Earth
2288,2599,SJ_3_Wang,Songjiang District channels,No,NA,Yangtze,31.003,121.13,NA,NA,NA,NA,CAN,31.00382514,121.1291185,0,lat lon estimated from Fig. 1 with Google Earth
2288,2600,SJ_4_Wang,Songjiang District channels,No,NA,Yangtze,31.049,121.167,NA,NA,NA,NA,CAN,31.049,121.167,4,lat lon estimated from Fig. 1 with Google Earth
2288,2601,SJ_5_Wang,Songjiang District channels,No,NA,Yangtze,31.116,121.291,NA,NA,NA,NA,CAN,31.116,121.291,4.997700136,lat lon estimated from Fig. 1 with Google Earth
2288,2602,SJ_6_Wang,Songjiang District channels,No,NA,Yangtze,31.127,121.314,NA,NA,NA,NA,CAN,31.127,121.314,7.000100136,lat lon estimated from Fig. 1 with Google Earth
2288,2603,SJ_7_Wang,Songjiang District channels,No,NA,Yangtze,30.9523,121.3245,NA,NA,NA,NA,CAN,30.957,121.321,8,"also used in 11308 (site ""SJ-4"" in 11308); lat/lon from 11308"
2288,2604,SJ_8_Wang,Songjiang District channels,No,NA,Yangtze,30.934,121.267,NA,NA,NA,NA,CAN,30.934,121.267,3.000099897,lat lon estimated from Fig. 1 with Google Earth
2288,2605,SJ_9_Wang,Songjiang District channels,No,NA,Yangtze,30.988,121.312,NA,NA,NA,NA,CAN,30.988,121.312,2.000099897,lat lon estimated from Fig. 1 with Google Earth
2288,2606,SJ_10_Wang,Songjiang District channels,No,NA,Yangtze,30.996,121.225,NA,NA,NA,NA,CAN,30.996,121.225,2,lat lon estimated from Fig. 1 with Google Earth
2288,2607,SJ_12_Wang,Songjiang District channels,No,NA,Yangtze,30.942,121.132,NA,NA,NA,NA,CAN,30.942,121.132,5.000100136,lat lon estimated from Fig. 1 with Google Earth
2288,2608,SJ_13_Wang,Songjiang District channels,No,NA,Yangtze,30.94015,121.21865,NA,NA,NA,NA,CAN,30.935,121.219,8,"also used in 11308 (site ""SJ-3"" in 11308); lat/lon from 11308"
2288,2609,CM_1_Wang,Chongming Island canals,No,NA,Yangtze,31.575,121.701,NA,NA,NA,NA,CAN,31.575,121.701,4,lat lon estimated from Fig. 1 with Google Earth
2288,2610,CM_2_Wang,Chongming Island canals,No,NA,Yangtze,31.517,121.817,NA,NA,NA,NA,CAN,31.51615134,121.8169039,0,lat lon estimated from Fig. 1 with Google Earth
2288,2611,CM_3_Wang,Chongming Island canals,No,NA,Yangtze,31.56,121.811,NA,NA,NA,NA,CAN,31.56001486,121.8110329,0,lat lon estimated from Fig. 1 with Google Earth
2288,2612,CM_4_Wang,Chongming Island canals,No,NA,Yangtze,31.503,121.833,NA,NA,NA,NA,CAN,31.50287232,121.8333416,0,lat lon estimated from Fig. 1 with Google Earth
2288,2613,CM_5_Wang,Chongming Island canals,No,NA,Yangtze,31.495,121.801,NA,NA,NA,NA,CAN,31.495,121.801,7,lat lon estimated from Fig. 1 with Google Earth
2288,2614,CM_6_Wang,Chongming Island canals,No,NA,Yangtze,31.55,121.682,NA,NA,NA,NA,CAN,31.55,121.682,5,lat lon estimated from Fig. 1 with Google Earth
2288,2615,CM_7_Wang,Chongming Island canals,No,NA,Yangtze,31.533,121.668,NA,NA,NA,NA,CAN,31.53298982,121.6680263,0,lat lon estimated from Fig. 1 with Google Earth
2288,2616,CM_8_Wang,Chongming Island canals,No,NA,Yangtze,31.532,121.643,NA,NA,NA,NA,CAN,31.532,121.643,1.985699897,lat lon estimated from Fig. 1 with Google Earth
2288,2619,CM_11_Wang,Chongming Island canals,No,NA,Yangtze,31.635,121.401,NA,NA,NA,NA,CAN,31.63,121.414,5,lat lon estimated from Fig. 1 with Google Earth
2288,2620,CM_12_Wang,Chongming Island canals,No,NA,Yangtze,31.654,121.405,NA,NA,NA,NA,CAN,31.644,121.423,4,lat lon estimated from Fig. 1 with Google Earth
2289,2032,FOR1A,Forest-1,No,NA,Parana River,-21.9683,-47.8417,NA,NA,1,1.31,NA,-21.9683,-47.8417,882,NA
2289,2033,FOR1B,Forest-1,No,NA,Parana River,-21.9678,-47.8422,NA,NA,1,1.31,NA,-21.9678,-47.8422,878,NA
2289,2034,FOR1C,Forest-1,No,NA,Parana River,-21.9669,-47.8427,NA,NA,1,1.31,NA,-21.9669,-47.8427,869,NA
2289,2035,FOR2A,Forest-2,No,NA,Parana River,-21.9762,-47.8714,NA,NA,1,2.67,NA,-21.97611907,-47.87119068,842.9481221,NA
2289,2036,FOR2B,Forest-2,No,NA,Parana River,-21.9779,-47.8722,NA,NA,1,2.67,NA,-21.97785682,-47.87225278,841,NA
2289,2037,FOR2C,Forest-2,No,NA,Parana River,-21.9797,-47.8731,NA,NA,1,2.67,NA,-21.97959756,-47.87314378,837.7661221,NA
2289,2038,FOR3A,Forest-3,No,NA,Parana River,-22.195,-47.8989,NA,NA,1,2.82,NA,-22.19481483,-47.89864963,715.9001221,NA
2289,2039,FOR3B,Forest-3,No,NA,Parana River,-22.1942,-47.8985,NA,NA,1,2.82,NA,-22.1941773,-47.89863654,714.0001221,NA
2289,2040,FOR3C,Forest-3,No,NA,Parana River,-22.1933,-47.898,NA,NA,1,2.82,NA,-22.19323321,-47.89793232,713.8251221,NA
2289,2041,SUG1A,Sugar-1,No,NA,Parana River,-21.9477,-47.8659,NA,NA,1,0.63,NA,-21.9477,-47.8659,828,NA
2289,2042,SUG1B,Sugar-1,No,NA,Parana River,-21.9473,-47.8653,NA,NA,1,0.63,NA,-21.9473,-47.8653,824,NA
2289,2043,SUG1C,Sugar-1,No,NA,Parana River,-21.9472,-47.8647,NA,NA,1,0.63,NA,-21.9472,-47.8647,821.9751221,NA
2289,2044,SUG2A,Sugar-2,No,NA,Parana River,-21.9416,-47.8566,NA,NA,1,1.23,NA,-21.9416,-47.8566,808.8751221,NA
2289,2045,SUG2B,Sugar-2,No,NA,Parana River,-21.941,-47.857,NA,NA,1,1.23,NA,-21.941,-47.857,797,NA
2289,2046,SUG2C,Sugar-2,No,NA,Parana River,-21.9411,-47.8583,NA,NA,1,1.23,NA,-21.9411,-47.8583,794,NA
2289,2047,SUG3A,Sugar-3,No,NA,Parana River,-22.1586,-47.9399,NA,NA,1,1.05,NA,-22.1586,-47.9399,744,NA
2289,2048,SUG3B,Sugar-3,No,NA,Parana River,-22.1601,-47.9393,NA,NA,1,1.05,NA,-22.1601,-47.9393,734,NA
2289,2049,SUG3C,Sugar-3,No,NA,Parana River,-22.1614,-47.9389,NA,NA,1,1.05,NA,-22.1614,-47.9389,722,NA
2292,2050,Saut Takari Tante,Sinnamary River,No,NA,Sinnamary River,4.661,-52.937,NA,NA,NA,6900,NA,4.661,-52.937,42,NA
2292,2051,Petit Saut,Sinnamary River,No,NA,Sinnamary River,5.067,-53.055,NA,NA,NA,6900,DD,5.067,-53.055,14,0.8 km d/s from dam
2292,2052,Pointe Combi,Sinnamary River,No,NA,Sinnamary River,5.278,-52.959,NA,NA,NA,NA,NA,5.278,-52.959,25,40 km d/s from dam
2293,2053,Miellajokka_A1,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.2727566,19.01757103,NA,NA,NA,NA,NA,68.27333342,19.01763033,1218.000122,NA
2293,2054,Miellajokka_A4,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.28029904,19.02520653,NA,NA,NA,NA,NA,68.28029993,19.02503242,1112.000122,NA
2293,2055,Miellajokka_A7,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.28662324,19.0274877,NA,NA,NA,NA,NA,68.28661365,19.02671801,991,NA
2293,2056,Miellajokka_A10,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.28963045,19.01459921,NA,NA,NA,NA,NA,68.28996587,19.01458069,944.0001221,NA
2293,2057,Miellajokka_A13,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29007746,18.99977774,NA,NA,NA,NA,NA,68.28978918,18.99963258,914.3401221,NA
2293,2058,Miellajokka_A16,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.2900752,18.98490162,NA,NA,NA,NA,NA,68.29031417,18.98515908,888.7801221,NA
2293,2059,Miellajokka_A19,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29403796,18.9732405,NA,NA,NA,NA,NA,68.29406621,18.9734117,863.0001221,NA
2293,2060,Miellajokka_A22,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29782671,18.96130247,NA,NA,NA,NA,NA,68.29772736,18.96107141,839.0001221,NA
2293,2061,Miellajokka_A24,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29826322,18.95050314,NA,0.028,NA,8.6,NA,68.29875938,18.95117934,816.3401221,NA
2293,2062,Miellajokka_A27,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30311278,18.94301603,NA,NA,NA,NA,NA,68.30310104,18.9427223,790.0001221,NA
2293,2063,Miellajokka_A30,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30791713,18.93362377,NA,NA,NA,NA,NA,68.30774459,18.93303292,739,NA
2293,2064,Miellajokka_A34,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.31324305,18.92113551,NA,NA,NA,NA,NA,68.31324492,18.9214235,664,NA
2293,2065,Miellajokka_B4,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29586615,18.91508744,NA,NA,NA,NA,NA,68.29581451,18.91530409,842,NA
2293,2066,Miellajokka_B14,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30574601,18.91520708,NA,0.078,NA,1.8,NA,68.30574601,18.91520708,746.0001221,NA
2293,2067,Miellajokka_B17,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.31109136,18.91330865,NA,NA,NA,NA,NA,68.3109855,18.91426045,692.0001221,NA
2293,2068,Miellajokka_B20,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.31545154,18.91891655,NA,NA,NA,NA,NA,68.31531461,18.919346,633.0001221,NA
2293,2069,Miellajokka_B23,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.32113606,18.91787846,NA,NA,NA,NA,NA,68.32113744,18.91778384,556.9891221,NA
2293,2070,Miellajokka_B25,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.3247432,18.92112412,NA,NA,NA,NA,NA,68.32461198,18.92141715,516.0001221,NA
2293,2071,Miellajokka_B28,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.33000417,18.92662506,NA,NA,NA,NA,NA,68.33004339,18.92657587,460.0000916,NA
2293,2072,Miellajokka_B31,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.33455167,18.93570089,NA,NA,NA,NA,NA,68.33446614,18.93544133,417.9400916,NA
2293,2073,Miellajokka_B40,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.34374417,18.95726166,NA,NA,NA,NA,NA,68.34374417,18.95726166,387.9900916,NA
2293,2074,Miellajokka_B41,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.3423886,18.95002097,NA,NA,NA,NA,NA,68.3423886,18.95002097,394.8800916,NA
2293,2075,Miellajokka_B53,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.343126,18.95230198,NA,0.011,NA,0.7,NA,68.343126,18.95230198,393,NA
2293,2076,Miellajokka_B57,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.34195103,18.95107202,NA,NA,NA,NA,NA,68.34195103,18.95107202,393.7900916,NA
2293,2077,Miellajokka_B61,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.34198003,18.94554902,NA,NA,NA,NA,NA,68.34198003,18.94554902,398.0000916,NA
2293,2078,Miellajokka_B63,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.34210299,18.94327903,NA,NA,NA,NA,NA,68.34210299,18.94327903,397.9900916,NA
2293,2079,Miellajokka_B70,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.34168004,18.94461704,NA,NA,NA,NA,NA,68.34085868,18.94464736,396.6000916,NA
2293,2080,Miellajokka_B71,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29674616,18.90106777,NA,NA,NA,NA,NA,68.29674616,18.90106777,832,NA
2293,2081,Miellajokka_B76,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.2965683,18.90777362,NA,NA,NA,NA,NA,68.2965683,18.90777362,831.0001221,NA
2293,2082,Miellajokka_B79,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.2978172,18.91054359,NA,NA,NA,NA,NA,68.29818084,18.91148315,814,NA
2293,2083,Miellajokka_B84,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30028064,18.9138096,NA,NA,NA,NA,NA,68.30030722,18.9138635,795.0001221,NA
2293,2084,Miellajokka_B85,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29004064,18.91319856,NA,NA,NA,NA,NA,68.29004064,18.91319856,914,NA
2293,2085,Miellajokka_G1,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.26355824,18.99287635,NA,NA,NA,NA,NA,68.26348582,18.99246184,973.8701221,NA
2293,2086,Miellajokka_G4,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.26751861,18.98135075,NA,NA,NA,NA,NA,68.26748389,18.98112439,960.1401221,NA
2293,2087,Miellajokka_G6,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.28392328,18.9414445,NA,NA,NA,NA,NA,68.28393345,18.94140837,880.4701221,NA
2293,2088,Miellajokka_G10,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29063229,18.93129625,NA,NA,NA,NA,NA,68.29062007,18.93204776,867.9301221,NA
2293,2089,Miellajokka_G13,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29615677,18.92943361,NA,NA,NA,NA,NA,68.29627608,18.93012537,840.0001221,NA
2293,2090,Miellajokka_G16,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29945966,18.94172842,NA,0.034,NA,10.9,NA,68.29945966,18.94172842,808.8901221,NA
2293,2091,Miellajokka_G34,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30296632,18.9302196,NA,NA,NA,NA,NA,68.302946,18.93020665,782.8901221,NA
2293,2092,Miellajokka_G37,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30871769,18.92635492,NA,NA,NA,NA,NA,68.30880556,18.92641277,717.8901221,NA
2293,2093,Miellajokka_G38,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.34365066,18.95741565,NA,NA,NA,NA,NA,68.34365066,18.95741565,388.0000916,NA
2293,2094,Miellajokka_G40,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.310779,18.922437,NA,0.01,NA,0.1,NA,68.31100253,18.92432425,693.8901221,NA
2293,2095,Miellajokka_G41,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.33797,18.95944,NA,NA,NA,NA,NA,68.33767207,18.95954372,393.9100916,NA
2293,2096,Miellajokka_G42,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.339299,18.956928,NA,NA,NA,NA,NA,68.33917104,18.95698804,390.5300916,NA
2293,2097,Miellajokka_A25,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30033856,18.94999436,NA,NA,NA,NA,NA,68.30001136,18.94969397,811.8901221,NA
2293,2098,Miellajokka_A28,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30482246,18.94005694,NA,NA,NA,NA,NA,68.3047822,18.93999587,774.0001221,NA
2293,2099,Miellajokka_A31,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30873304,18.9290676,NA,NA,NA,NA,NA,68.3087128,18.92916814,723,NA
2293,2100,Miellajokka_A32,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.3103764,18.92729633,NA,NA,NA,NA,NA,68.31013357,18.92594861,702,NA
2293,2101,Miellajokka_B1,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29032848,18.9144369,NA,NA,NA,NA,NA,68.29032848,18.9144369,906,NA
2293,2102,Miellajokka_B7,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30062405,18.91359469,NA,NA,NA,NA,NA,68.30054387,18.91246849,792.0001221,NA
2293,2103,Miellajokka_B10,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29787839,18.91082891,NA,NA,NA,NA,NA,68.29818084,18.91148315,814,NA
2293,2104,Miellajokka_B13,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.30410254,18.91400825,NA,NA,NA,NA,NA,68.30410254,18.91400825,763.8901221,NA
2293,2105,Miellajokka_B16,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.3093704,18.91305129,NA,NA,NA,NA,NA,68.30952379,18.91422243,707.8901221,NA
2293,2106,Miellajokka_B19,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.31343839,18.91901543,NA,NA,NA,NA,NA,68.31387495,18.92102266,654,NA
2293,2107,Miellajokka_B22,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.31938359,18.9203899,NA,NA,NA,NA,NA,68.31943979,18.91914111,575.9891221,NA
2293,2108,Miellajokka_B29,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.33144079,18.92919861,NA,NA,NA,NA,NA,68.33159151,18.92866587,445.9900916,NA
2293,2109,Miellajokka_B33,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.33652165,18.94486522,NA,NA,NA,NA,NA,68.33685483,18.94397889,403.9700916,NA
2293,2110,Miellajokka_B37,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.34187701,18.95929702,NA,0.005,NA,51.5,NA,68.34168376,18.96019622,387.7400916,NA
2293,2111,Miellajokka_G7,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.28470003,18.93642901,NA,NA,NA,NA,NA,68.28555275,18.93868719,876.9501221,NA
2293,2112,Miellajokka_G19,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.27664603,18.909751,NA,NA,NA,NA,NA,68.27670431,18.90961481,1054.000122,NA
2293,2113,Miellajokka_G22,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.28090001,18.91082003,NA,NA,NA,NA,NA,68.28080905,18.91145958,1013.890122,NA
2293,2114,Miellajokka_G25,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.28629997,18.91852501,NA,NA,NA,NA,NA,68.28618018,18.91886785,942,NA
2293,2115,Miellajokka_G28,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29196102,18.92258503,NA,NA,NA,NA,NA,68.29201388,18.92144611,879.8901221,NA
2293,2116,Miellajokka_G31,Miellajokka catchment stream,No,NA,Lake Tornetrask,68.29774202,18.92563697,NA,NA,NA,NA,NA,68.29780454,18.92535348,826.0001221,NA
2294,2126,WT1,Water Track 1,No,NA,Kuparuk River,68.654,-149.44056,765,NA,0,NA,NA,68.654,-149.44056,770,NA
2294,2127,WT2,Water Track 2,No,NA,Kuparuk River,68.63901093,-149.4027269,NA,NA,0,NA,NA,68.63901093,-149.4027269,761.9901221,NA
2294,2128,WT3,Water Track 3,No,NA,Kuparuk River,68.63217887,-149.3914662,NA,NA,0,NA,NA,68.63217887,-149.3914662,771,NA
2294,2129,WT4,Water Track 4,No,NA,Kuparuk River,68.64292495,-149.3931177,763,NA,0,NA,NA,68.64292495,-149.3931177,758,NA
2294,2130,WT5,Water Track 5,No,NA,Kuparuk River,68.62407,-149.35202,NA,NA,0,NA,NA,68.62407,-149.35202,828,NA
2294,2131,WT6,Water Track 6,No,NA,Kuparuk River,68.62284,-149.34645,NA,NA,0,NA,NA,68.62284,-149.34645,840.9901221,NA
2295,2132,ARB-M1,Qoornup Kuua,No,NA,Qoornup Kuua,61.1695,-45.4026,NA,NA,NA,NA,NA,61.1695,-45.4026,65.97209918,deglaciated watershed
2295,2133,ARB-N-1,Qoornup Kuua,No,NA,Qoornup Kuua,61.1685,-45.3905,NA,NA,NA,NA,NA,61.168663,-45.39099989,117.9580992,deglaciated watershed
2295,2134,ARB-N-2,Qoornup Kuua,No,NA,Qoornup Kuua,61.1685,-45.3991,NA,NA,NA,NA,NA,61.1685,-45.3991,74,deglaciated watershed
2295,2135,ARB-S-1,Qoornup Kuua,No,NA,Qoornup Kuua,61.1646,-45.3997,NA,NA,NA,NA,NA,61.16507215,-45.40056133,92.95809918,deglaciated watershed
2295,2136,ARB-S-2,Qoornup Kuua,No,NA,Qoornup Kuua,61.1662,-45.4003,NA,NA,NA,NA,NA,61.1662,-45.4003,94.00009918,deglaciated watershed
2295,2137,FV-1,Qoornup Kuua,No,NA,Qoornup Kuua,61.193,-45.3432,NA,NA,NA,NA,NA,61.19375207,-45.34158701,68,deglaciated watershed
2295,2138,FV-2,Qoornup Kuua,No,NA,Qoornup Kuua,61.195,-45.3576,NA,NA,NA,NA,NA,61.19504209,-45.35767066,54.00009918,deglaciated watershed
2295,2139,Hullet,Qoornup Kuua,No,NA,Qoornup Kuua,61.3885,-45.1477,NA,NA,NA,NA,GT,61.3885,-45.1477,503,deglaciated watershed but appears glacier-affected in recent images
2295,2140,KS1,Kuusuaq River,No,NA,Kuusuaq River,61.2065,-45.3305,NA,NA,NA,NA,GT,61.2065364,-45.3309549,50.17209918,proglacial river
2295,2141,KS2,Kuusuaq River,No,NA,Kuusuaq River,61.1994,-45.3311,NA,NA,NA,NA,GT,61.19925323,-45.33156445,57.00009918,proglacial river
2295,2142,KS3,Kuusuaq River,No,NA,Kuusuaq River,61.1964,-45.3572,NA,NA,NA,NA,GT,61.19669775,-45.35768943,46.85409918,proglacial river
2295,2143,KS4,Kuusuaq River,No,NA,Kuusuaq River,61.1748,-45.4064,NA,NA,NA,NA,GT,61.17483219,-45.40634749,41.46609918,proglacial river
2295,2144,KS5,Kuusuaq River,No,NA,Kuusuaq River,61.1681,-45.4378,NA,NA,NA,NA,GT,61.16874208,-45.43791835,38.79209918,proglacial river
2295,2145,QK-1,Qoornup Kuua,No,NA,Qoornup Kuua,61.2854,-45.3782,NA,NA,NA,NA,NA,61.28552777,-45.37784129,949.7401221,deglaciated watershed
2295,2146,QK-5,Qoornup Kuua,No,NA,Qoornup Kuua,61.2462,-45.3592,NA,NA,NA,NA,NA,61.24587321,-45.35931167,680.9801221,deglaciated watershed
2295,2147,QK-GS,Qoornup Kuua,No,NA,Qoornup Kuua,61.2228,-45.4801,NA,NA,NA,NA,NA,61.2228,-45.4801,81.23009918,deglaciated watershed
2295,2148,RT-1,Qoornup Kuua,No,NA,Qoornup Kuua,61.2011,-45.3243,NA,NA,NA,NA,NA,61.20133681,-45.32541235,61.81809918,deglaciated watershed
2295,2149,RT-2,Qoornup Kuua,No,NA,Qoornup Kuua,61.1983,-45.3296,NA,NA,NA,NA,NA,61.19843039,-45.32966947,61.72009918,deglaciated watershed
2295,2150,S1-M1,Sisimiut 1,No,NA,Sisimiut 1,66.951,-53.543,NA,NA,NA,NA,NA,66.9510409,-53.54294441,67.72509918,deglaciated watershed
2295,2151,S1-M2,Sisimiut 1,No,NA,Sisimiut 1,66.9424,-53.6093,NA,NA,NA,NA,NA,66.94241062,-53.60936651,51.98909918,deglaciated watershed
2295,2152,S1-T4,Sisimiut 1,No,NA,Sisimiut 1,66.9405,-53.5747,NA,NA,NA,NA,NA,66.94051599,-53.5739719,67.89009918,deglaciated watershed
2295,2153,S1-T5,Sisimiut 1,No,NA,Sisimiut 1,66.9523,-53.5619,NA,NA,NA,NA,NA,66.95222564,-53.56163928,67.85709918,deglaciated watershed
2295,2154,S3-M2,Sisimiut 3,No,NA,Sisimiut 3,66.9637,-53.6749,NA,NA,NA,NA,NA,66.96360121,-53.6756187,139.9781068,deglaciated watershed
2295,2155,S3-M4,Sisimiut 3,No,NA,Sisimiut 3,66.951,-53.7023,NA,NA,NA,NA,NA,66.95105957,-53.70237617,41.00009918,deglaciated watershed
2295,2156,WR-1.1,Watson River,No,NA,Watson River,67.157,-50.0575,NA,NA,NA,NA,GT,67.15700494,-50.05755126,472.9450916,proglacial river
2295,2157,WR-3.7,Watson River,No,NA,Watson River,67.1517,-50.0984,NA,NA,NA,NA,GT,67.15183245,-50.09836612,387.0000916,proglacial river
2295,2158,WR-4.7,Watson River,No,NA,Watson River,67.1446,-50.1104,NA,NA,NA,NA,GT,67.14441688,-50.11027992,367.9670916,proglacial river
2295,2159,WR-8.6,Watson River,No,NA,Watson River,67.1218,-50.1704,NA,NA,NA,NA,GT,67.12182512,-50.17008835,298.7800916,proglacial river
